participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt,resp_ret_confidence.keys,resp_ret_confidence.rt,ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8,sem1,sem2,sem3,sem4,sem5,sem6,spa1,spa2,spa3,spa4,spa5,spa6,fut1,fut2,fut3,fut4,fut5,fut6,per_1,per_2,per_3,per_4,sun_1,sun_2,sun_3,sun_4,shop_1,shop_2,shop_3,shop_4,scene_1,scene_2,scene_3,scene_4,age
196,14,9,Relaxing,Stroller,Dolly,Ski,,22,5.981481764,1.6907,place,person,object,1,4.0517,1,1,10.3548,1,1,2.6852,2,1,1.5689,2,1,3.0186,2,1,1.3401,1,1,2,4.2152,5.981481764,2.0241,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,9,10,Shopping,Duster,Robin,Kitchen,,15,5.069444444,2.2551,place,object,person,1,9.169,4,1,1.1555,2,1,8.5583,1,1,1.5062,2,1,2.0674,1,1,4.5226,1,7,2,2.7396,4.486111111,2.3712,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,6,11,Sightseeing,Ladder,Keanu,Beach,,20,5.981481764,1.6051,object,place,person,1,13.5931,2,1,2.1267,1,1,25.9943,3,1,9.4436,2,1,3.0668,2,1,1.9777,2,16,1,0.8514,5.981481764,1.5469,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,19,12,Holiday,Wine,Julia,Pool,,3,5.208333333,2.4391,person,object,place,0,4.8191,2,0,7.6052,1,1,13.6909,2,1,3.6953,2,1,1.7198,1,1,9.4372,2,23,1,0.619,5.189815097,2.6193,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,15,13,Celebration,Football,Meryl,Harbor,,8,5.898148431,1.8148,object,person,place,1,7.1756,1,0,5.1847,4,1,4.125,4,1,2.6686,2,1,3.6166,1,1,1.7188,1,18,2,1.2589,5.898148431,1.8283,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,8,14,Competition,Goggles,Princess,Savannah,,9,5.865740882,2.3231,place,object,person,1,11.8399,1,1,4.1623,1,1,7.0138,4,1,3.4521,1,1,2.1248,2,1,3.2732,1,13,1,0.5014,5.842592875,2.1381,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,12,15,Studying,Trampoline,Elvis,Classroom,,23,5.981481764,1.6913,place,person,object,1,3.402,4,1,3.8897,4,1,1.4405,4,1,3.0341,2,1,1.2918,2,1,2.2243,1,2,1,1.468,5.981481764,1.3134,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,4,16,Exercise,Beachball,Will,Casino,,1,4.66203732,4.9929,object,person,place,0,24.3519,3,0,17.2214,1,0,17.6102,4,0,3.6702,2,0,7.2519,1,1,2.2671,1,4,1,0.7552,3.805555556,5.877,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,22,17,Travel,Computer,George,Field,,17,5.981481764,1.0749,object,person,place,1,4.5776,4,0,6.1361,3,1,1.9296,1,1,1.3575,1,1,3.3194,2,1,1.7102,2,8,2,2.2604,5.981481764,1.3051,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,21,18,Home,Gardengloves,Britney,Cabin,,24,5.981481764,1.6579,place,object,person,1,3.4035,2,1,3.1607,1,1,2.4343,3,1,1.5562,1,0,2.456,1,1,1.8032,2,12,1,0.701,5.981481764,1.2654,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,1,19,Date,Jug,Helena,Studio,,21,5.981481764,1.7534,person,place,object,1,15.1562,3,1,1.4412,3,1,1.6084,2,1,1.8526,1,1,3.5847,2,1,1.4762,2,6,2,3.5686,5.981481764,1.257,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,18,20,DIY,Chair,Beyonce,Winecellar,,19,5.981481764,1.7574,person,object,place,1,5.1627,2,1,2.4435,3,1,1.6551,4,1,2.9381,2,1,1.1012,1,1,1.6276,1,20,1,0.4927,5.981481764,2.3093,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,7,21,Art,Headphones,Nicole,Avenue,,2,5.421296438,2.2871,person,object,place,0,4.4694,4,0,1.689,4,1,5.0746,3,1,4.3348,1,1,4.2183,2,1,1.8006,1,19,2,0.8423,5.699074215,2.2211,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,16,22,Winter,Record,David,DiningRoom,,7,5.962963104,1.9124,place,person,object,1,6.3359,2,1,11.3706,2,1,2.1389,3,1,2.4117,1,0,2.4686,2,1,1.2588,1,15,3,0.9533,5.962963104,3.0886,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,20,23,Friends,Backpack,Daniel,Bridge,,10,5.967592875,1.7539,object,place,person,1,5.0187,3,1,2.2552,4,1,2.6686,2,1,1.2518,2,1,1.118,1,1,1.4337,1,5,1,2.4717,5.967592875,1.9547,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
196,17,24,Summer,Puppy,Sandra,Circus,,16,5.981481764,1.6377,object,person,place,1,4.2853,4,1,17.7064,4,1,2.1914,1,1,2.9714,2,1,1.4545,1,1,3.3189,2,10,2,3.7021,5.981481764,2.4542,3,4,4,3,4,4,4,5,3,3,2,2,2,3,4,5,2,1,5,4,4,4,4,4,4,3,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,5,0
197,12,1,Studying,Trampoline,Elvis,Classroom,,17,3.880034722,3.3968,place,person,object,1,11.6576,4,1,5.4724,4,1,1.3723,4,0,4.679,1,1,7.768,2,1,2.3038,1,7,1,0.5389,3.93608941,1.8972,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,22,2,Travel,Computer,George,Field,,20,3.420876736,1.7284,object,person,place,1,4.7569,4,0,5.341,2,1,1.6227,1,1,1.8934,1,0,5.7717,1,1,3.2896,2,19,2,5.1382,3.218164063,2.5393,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,8,3,Competition,Goggles,Princess,Savannah,,24,3.236501736,1.465,place,object,person,1,9.0271,1,1,18.9378,1,1,3.6698,4,1,4.3419,1,1,1.6354,2,1,1.6776,1,23,1,3.2931,2.204253472,5.5456,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,1,4,Date,Jug,Helena,Studio,,8,4.031119792,9.0395,person,place,object,1,8.2418,3,1,1.8575,3,1,1.1224,2,1,3.0723,1,1,3.1337,2,1,1.8845,2,13,1,2.2386,4.661132813,1.8216,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,11,5,Games,Binoculars,Harrison,Lake,,11,3.157291667,2.8986,object,place,person,1,4.8217,3,1,2.5205,2,1,6.0386,2,1,4.9219,1,1,3.6554,1,1,6.3129,2,17,2,5.2028,2.580750868,3.9469,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,20,6,Friends,Backpack,Daniel,Bridge,,6,3.371853299,3.0211,object,place,person,1,4.5779,3,1,2.0457,4,1,2.0704,2,1,3.7222,2,1,2.4357,1,1,2.5195,1,9,1,2.0842,4.593706597,4.2262,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,14,7,Relaxing,Stroller,Dolly,Ski,,3,4.091297743,3.6356,place,person,object,1,8.7805,1,1,5.2698,1,1,2.0612,2,1,10.5234,2,1,3.0912,2,1,2.085,1,5,1,0.5922,4.047265625,7.1075,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,4,8,Exercise,Beachball,Will,Casino,,23,4.913085938,1.4038,object,person,place,1,8.2516,1,1,1.0519,2,1,0.7882,2,0,2.804,2,0,1.2543,1,1,2.861,1,3,1,0.8021,5.221462674,4.6373,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,17,9,Summer,Puppy,Sandra,Circus,,22,3.773177083,1.4068,object,person,place,1,7.123,4,1,4.442,4,1,1.7444,1,1,1.806,2,1,2.0546,1,1,2.8274,2,11,1,0.7094,4.340017361,2.0113,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,6,10,Sightseeing,Ladder,Keanu,Beach,,21,4.319097222,3.4276,object,place,person,1,8.3781,2,1,2.1721,1,1,3.2955,3,1,4.2556,2,1,4.8877,2,1,2.2349,2,20,1,1.1284,4.73999566,1.3665,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,7,11,Art,Headphones,Nicole,Avenue,,9,3.677647569,3.379,person,object,place,1,8.0399,2,1,2.208,2,0,1.588,4,1,3.9064,1,0,3.5892,1,1,3.2748,1,16,1,2.63,3.588346354,5.9386,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,9,12,Shopping,Duster,Robin,Kitchen,,1,2.632834201,4.938,place,object,person,1,7.5531,4,1,2.772,2,1,2.426,1,1,8.2104,2,1,4.2736,1,1,7.2797,1,6,1,0.6851,4.421571181,4.3727,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,5,13,Party,Satchel,Judi,Bowling,,13,4.077864583,3.8869,place,person,object,1,5.4055,3,1,3.4391,3,1,3.4397,1,0,4.9668,1,1,3.4365,1,1,3.9924,2,24,2,2.3529,4.845182292,3.5709,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,13,14,Errands,Stopwatch,Tom,Icerink,,7,3.702018229,2.9038,place,object,person,1,5.5419,3,1,1.9792,4,1,1.3615,1,1,4.9709,1,1,2.6427,1,1,4.6758,2,18,1,0.8358,4.864431424,3.0418,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,16,15,Winter,Record,David,DiningRoom,,19,3.526627604,3.0452,place,person,object,1,3.7755,2,1,3.5052,2,1,1.8454,3,1,1.7877,1,1,4.6822,1,1,2.288,1,14,1,3.1361,3.855664063,5.1565,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,19,16,Holiday,Wine,Julia,Pool,,4,2.994921875,2.5816,person,object,place,1,7.0267,3,1,3.3056,4,1,2.9193,2,1,4.571,2,1,1.7507,1,1,6.3375,2,12,1,1.3225,2.718446181,4.6447,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,2,17,Volunteer,Flowers,Jennifer,Waterfall,,15,3.502170139,2.6723,person,place,object,1,3.6523,1,1,2.007,3,1,1.546,4,1,2.8962,2,1,2.5215,1,1,2.6226,1,4,1,0.552,4.898524306,1.6948,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,18,18,DIY,Chair,Beyonce,Winecellar,,10,3.001497396,2.1539,person,object,place,1,4.8356,2,1,4.0686,3,1,2.0792,4,1,2.0611,2,1,1.8123,1,1,4.1041,1,21,1,0.7895,4.706553819,4.3117,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,3,19,Music,Bike,Hugh,Lighthouse,,2,3.974240451,15.2957,person,place,object,1,7.4514,4,1,3.5398,1,1,1.482,1,0,8.0256,1,1,5.496,2,1,3.3281,2,22,1,0.7365,5.223328993,2.4802,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,21,20,Home,Gardengloves,Britney,Cabin,,18,3.574652778,6.6747,place,object,person,1,5.9192,2,1,1.8507,1,1,1.1261,3,1,3.7261,1,1,1.3971,2,0,5.1297,1,2,1,1.3342,5.254361979,2.64,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,15,21,Celebration,Football,Meryl,Harbor,,5,3.057530382,4.8229,object,person,place,1,6.6061,1,1,1.9877,3,1,1.6369,4,1,2.4407,2,1,3.0092,1,1,7.225,1,8,1,0.4903,4.500716146,1.6864,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,10,22,Work,Easel,Sean,Aquarium,,14,3.537000868,4.2394,object,place,person,1,17.6754,2,1,2.1299,4,1,3.2672,4,1,2.0201,1,1,4.2717,2,1,2.2626,1,1,3,6.7232,4.207747396,7.3944,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,23,23,Eating,Hammock,Brad,Restaurant,,16,3.296289063,3.9039,person,object,place,1,7.4196,1,1,3.1038,3,1,2.0592,3,0,7.9996,2,1,2.936,2,1,2.0237,2,15,1,1.3211,5.114279514,7.7937,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
197,24,24,Family,Extinguisher,Anne,Basketball,,12,3.438628472,4.9708,person,place,object,1,12.5208,4,1,3.5044,2,1,2.6722,3,1,3.0245,1,1,2.591,1,0,3.1715,1,10,1,1.3391,4.26265191,6.5946,3,3,3,4,3,3,4,4,2,4,4,4,4,3,1,1,4,4,2,3,2,3,4,4,4,2,4,4,3,4,4,3,3,4,5,3,3,2,5,4,3,4,0
198,22,1,Travel,Computer,George,Field,13.2633,10,3.997806072,0.9099,object,person,place,1,5.8305,4,1,3.5202,1,0,5.2485,3,0,2.1499,2,1,2.5826,2,1,2.6158,2,10,2,0.9502,3.901150783,2.3577,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,9,2,Shopping,Duster,Robin,Kitchen,16.4961,24,4.828119437,1.0594,place,object,person,1,3.9307,4,1,2.9819,2,1,1.852,1,1,1.7692,2,1,0.819,1,0,1.6678,2,14,1,0.3542,4.82718126,2.7908,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,11,3,Games,Binoculars,Harrison,Lake,14.0106,11,1.325774749,0.8426,object,place,person,0,4.5798,4,1,2.4549,2,0,2.9823,1,0,1.4019,2,0,2.7657,2,0,1.5848,1,24,3,1.0032,1.254457593,2.2423,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,2,4,Volunteer,Flowers,Jennifer,Waterfall,14.278,21,5.961817265,1.1966,person,place,object,1,3.183,1,1,1.8038,3,1,1.5344,4,1,3.4528,2,1,2.5819,1,1,2.0042,1,11,1,0.3839,5.937416712,2.0313,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,16,5,Winter,Record,David,DiningRoom,15.6626,17,2.653999488,0.908,place,person,object,1,7.0279,2,1,3.2343,2,0,4.9473,2,0,2.6003,2,1,2.2702,1,1,2.5491,1,8,1,0.5256,2.656814416,2.0913,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,7,6,Art,Headphones,Nicole,Avenue,16.5439,22,2.690978607,0.7605,person,object,place,0,6.464,1,1,2.3848,2,1,0.803,3,1,2.4011,1,1,1.5183,2,1,2.0343,1,1,3,2.3175,2.609590054,2.5746,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,14,7,Relaxing,Stroller,Dolly,Ski,8.247,23,5.811414878,0.9263,place,person,object,1,5.6294,1,1,2.0178,1,1,2.3655,2,0,1.9165,1,0,2.4015,1,1,1.7046,1,23,1,0.9025,5.896679719,2.3588,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,21,8,Home,Gardengloves,Britney,Cabin,5.5672,9,1.470455885,0.8109,place,object,person,0,4.1485,1,1,4.0958,1,0,1.4697,2,0,3.7302,2,0,2.9336,1,1,2.9329,2,6,1,0.5037,1.379858017,2.4956,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,12,9,Studying,Trampoline,Elvis,Classroom,9.2493,20,2.707746585,0.8605,place,person,object,0,3.4164,3,1,3.5994,4,1,2.7876,4,0,4.4642,1,1,1.8877,2,0,1.6677,2,16,2,0.7683,2.61200881,2.1957,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,20,10,Friends,Backpack,Daniel,Bridge,6.4799,14,2.40517354,1.0439,object,place,person,1,7.961,3,0,1.601,1,0,2.2006,4,1,1.3835,2,0,1.4692,2,1,1.1888,1,13,1,0.5846,2.303738554,2.8385,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,6,11,Sightseeing,Ladder,Keanu,Beach,7.4481,19,2.136166851,0.7609,object,place,person,0,2.2508,1,0,1.6216,3,1,3.2331,3,0,3.1829,1,1,1.0374,2,1,2.3665,2,22,3,0.9706,2.072356502,1.8252,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,24,12,Family,Extinguisher,Anne,Basketball,11.546,5,1.898480217,0.9084,person,place,object,1,12.1659,4,0,3.9696,1,1,6.5499,3,1,3.6483,1,0,4.1548,2,1,5.2007,2,4,1,0.4674,1.659926534,2.1314,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,3,13,Music,Bike,Hugh,Lighthouse,6.9358,13,2.352251967,1.3452,person,place,object,0,3.5007,2,0,3.6034,3,1,3.6184,1,1,2.0997,2,0,1.1864,1,1,1.9538,2,2,1,1.0177,2.206095815,48.453,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,18,14,DIY,Chair,Beyonce,Winecellar,6.4367,6,3.099543413,1.0096,person,object,place,1,5.9853,2,0,4.5566,2,1,4.7494,4,1,2.4326,2,1,2.3518,1,0,2.8169,2,5,1,0.3684,3.020041148,2.1109,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,8,15,Competition,Goggles,Princess,Savannah,7.2482,8,1.430661043,0.9492,place,object,person,0,8.5442,4,1,5.2279,1,0,3.3173,2,0,1.7145,2,1,2.4314,2,1,3.131,1,19,1,0.6668,1.277704199,2.5413,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,19,16,Holiday,Wine,Julia,Pool,1.3345,4,1.775222381,1.3788,person,object,place,0,8.8316,4,1,5.5179,4,0,3.3342,4,1,4.4827,2,1,2.6011,1,0,2.6904,1,15,1,1.1682,2.272439361,2.0252,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,13,17,Errands,Stopwatch,Tom,Icerink,10.9185,12,3.976766427,1.3757,place,object,person,1,3.1341,3,1,2.8151,4,1,10.6439,1,0,3.2635,2,1,2.022,1,1,25.581,2,9,1,0.4517,3.556203206,1.5762,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,5,18,Party,Satchel,Judi,Bowling,8.1638,1,2.074065169,2.6619,place,person,object,0,8.9865,4,0,6.7967,4,1,9.6004,1,1,4.8977,2,1,4.3499,1,0,2.8585,1,20,1,0.4512,1.962107579,5.0454,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,10,19,Work,Easel,Sean,Aquarium,4.9546,18,2.150127252,0.759,object,place,person,0,3.1483,4,0,2.4519,3,0,1.871,1,1,3.3822,1,1,1.3021,2,0,2.2184,2,18,2,0.85,2.079748472,1.6933,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,23,20,Eating,Hammock,Brad,Restaurant,6.186,2,1.19817551,2.53,person,object,place,0,8.1481,4,0,6.316,2,0,6.4466,4,0,6.217,2,1,3.3325,2,0,3.2183,1,7,2,0.9367,1.11171182,2.697,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,17,21,Summer,Puppy,Sandra,Circus,10.0476,7,1.126799544,1.0615,object,person,place,0,9.2457,1,0,5.0964,2,0,5.0458,3,0,2.535,1,0,1.5504,2,1,0.9526,2,17,2,1.6189,1.168089271,1.9071,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,4,22,Exercise,Beachball,Will,Casino,6.2498,16,1.568419298,0.76,object,person,place,0,2.8838,3,0,2.283,4,1,1.0881,2,0,1.1693,2,0,2.1223,1,0,1.9165,2,21,1,1.4517,1.444754958,2.1913,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,1,23,Date,Jug,Helena,Studio,3.8337,15,2.408416033,0.7476,person,place,object,0,5.9523,4,0,2.384,1,0,2.4872,4,1,3.2816,1,1,2.234,2,1,1.5033,2,12,2,1.2554,2.307357748,2.4792,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
198,15,24,Celebration,Football,Meryl,Harbor,2.2824,3,1.673784614,1.6436,object,person,place,1,13.164,1,0,9.8466,4,0,4.3004,1,1,3.2171,2,0,2.4865,2,1,1.1877,1,3,1,0.6677,1.306419333,2.0793,3,2,4,4,4,5,1,4,3,1,3,4,5,4,2,4,5,1,3,3,4,2,3,1,5,4,3,2,4,4,3,4,2,3,3,3,3,1,3,2,4,3,0
199,5,1,Party,Satchel,Judi,Bowling,,2,4.9453125,1.8572,place,person,object,1,7.1573,3,1,3.1531,3,1,1.3278,1,0,4.2551,1,1,3.6314,1,0,1.0389,1,6,3,0.8374,5.563802083,1.447,4,4,1,1,2,1,1,1,1,4,1,2,3,1,1,1,2,5,1,2,4,2,4,4,2,2,2,3,2,4,3,3,4,3,3,2,1,3,3,3,3,3,0
